Flight ID,Ident,Type,Origin,Destination,Time (UTC),Latitude,Longitude,Groundspeed (kts),Altitude (ft),Rate,Course,Direction,Facility Name,Facility Description,Estimated Pos.
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:28:24,36.570327,11.869629,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:30:24,36.597258,11.718067,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:32:24,36.623126,11.566161,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:34:24,36.648994,11.414203,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:36:24,36.674862,11.262195,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:38:24,36.700730,11.110135,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:40:24,36.726598,10.958024,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:42:24,36.752466,10.805862,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:44:24,36.778334,10.653648,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:46:24,36.804202,10.501383,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:48:24,36.830070,10.349067,,,,,,Interpolated,,Yes
SVA365-1419920984-airline-0388:0,SVA365,A333,OEJN,DTTA,01/01/2015 07:50:00,36.851033,10.227217,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 05:51:00,31.378697,35.288591,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 05:53:00,31.485055,35.072446,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 05:55:00,31.591413,34.856055,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 05:57:00,31.694535,34.637273,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 05:59:00,31.797657,34.418247,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:01:00,31.900778,34.198976,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:03:00,32.003899,33.979460,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:05:00,32.107019,33.759696,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:07:00,32.210139,33.539683,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:09:00,32.313259,33.319421,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:11:00,32.416378,33.098907,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:13:00,32.519497,32.878141,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:15:00,32.619348,32.655023,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:17:00,32.719199,32.431656,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:19:00,32.819050,32.208038,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:21:00,32.918900,31.984168,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:23:00,33.018749,31.760046,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:25:00,33.118599,31.535669,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:27:00,33.218448,31.311037,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:29:00,33.318296,31.086148,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:31:17,33.5338897705,30.934589386,513,32000,,347,North,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:33:17,33.7750892639,30.7918796539,475,32000,,329,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:35:17,33.976348,30.595390,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:37:17,34.174727,30.394224,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:39:17,34.373105,30.192583,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:41:17,34.571482,29.990464,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:43:17,34.769859,29.787860,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:45:17,34.968235,29.584769,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:47:17,35.166611,29.381184,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:49:17,35.364986,29.177100,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:51:17,35.563360,28.972514,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:53:17,35.760264,28.765303,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:55:17,35.955697,28.555461,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:57:17,36.151129,28.345098,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 06:59:17,36.346561,28.134208,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:01:17,36.541991,27.922788,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:03:17,36.737422,27.710832,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:05:17,36.932851,27.498335,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:07:17,37.128280,27.285291,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:09:17,37.322208,27.069568,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:11:17,37.514636,26.851159,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:13:17,37.707063,26.632186,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:15:17,37.899489,26.412642,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:17:17,38.091914,26.192522,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:19:17,38.284339,25.971821,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:21:17,38.476763,25.750534,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:23:17,38.669186,25.528653,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:25:02,38.83644104,25.3322792053,483,32000,,323,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:27:26,39.089679718,25.0801696777,485,32000,,323,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:29:01,39.2157897949,24.9535903931,482,32000,,322,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:31:01,39.4740600586,24.6929893494,481,32000,,322,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:33:01,39.6829795837,24.4801101685,481,32000,,322,Northwest,FlightAware ADS-B,,
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:35:36,39.946206,24.183379,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:37:36,40.137475,23.933190,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:39:36,40.328743,23.682295,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:41:36,40.520010,23.430687,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:43:36,40.711277,23.178359,,,,,,Interpolated,,Yes
SVA37-1419920984-airline-0179:0,SVA37,B77W,OERK,KIAD,01/01/2015 07:45:36,40.902542,22.925304,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:42:31,37.9414710999,23.9380149841,143,1000,,39,Northeast,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:44:33,37.9996604919,23.9930667877,135,5600,1538,36,Northeast,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:46:33,38.0677185059,23.972650528,231,8000,857,308,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:48:32,38.1627006531,23.8140296936,328,10900,1038,308,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:50:33,38.2809295654,23.6162490845,352,15500,3064,308,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:52:32,38.3973617554,23.4203395844,364,19800,1775,307,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:54:33,38.5264015198,23.2020301819,382,23200,1600,307,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:56:33,38.6578216553,22.9780902863,403,26000,1119,307,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 04:58:32,38.7948684692,22.7429790497,422,28300,1200,307,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:00:37,38.9407691956,22.4908599854,431,30700,1300,307,West,FlightAware ADS-B,,
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:02:37,39.101967,22.254485,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:04:37,39.280540,22.031713,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:06:37,39.459112,21.808370,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:08:37,39.637684,21.584453,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:10:37,39.814733,21.357946,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:12:37,39.990261,21.128844,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:14:37,40.165788,20.899151,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:16:37,40.341314,20.668862,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:18:37,40.516840,20.437973,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:20:37,40.692365,20.206478,,,,,,Interpolated,,Yes
SWR1843-1419920946-airline-0186:2,SWR1843,A320,LGAV,LSZH,01/01/2015 05:22:37,40.867889,19.974370,,,,,,Interpolated,,Yes
SWR2140-1419919500-schedule-0195:0,SWR2140,A320,LSZH,LEVC,01/01/2015 07:22:03,40.983354,1.607907,,,,,,Interpolated,,Yes
SWR2140-1419919500-schedule-0195:0,SWR2140,A320,LSZH,LEVC,01/01/2015 07:24:03,40.805460,1.364550,,,,,,Interpolated,,Yes
SWR2140-1419919500-schedule-0195:0,SWR2140,A320,LSZH,LEVC,01/01/2015 07:26:18,40.6131591797,1.09417998791,462,34900,-2595,228,Southwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:32:00,32.0095,34.876898,,100,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:34:00,32.042280,34.741898,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:36:00,32.074059,34.606524,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:38:00,32.104837,34.470776,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:40:17,32.1693191528,34.2872695923,318,16500,1200,295,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:42:17,32.2439918518,34.0992584229,313,21100,1400,295,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:44:17,32.3270797729,33.9043083191,364,23900,1770,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:46:17,32.452331543,33.7217712402,357,27300,1304,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:48:07,32.5713500977,33.546749115,377,29100,1114,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:50:08,32.7040100098,33.3512496948,385,31000,828,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:52:17,32.8476295471,33.138130188,406,32600,984,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:54:13,32.9838905334,32.9355506897,376,35900,1760,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:56:17,33.1164093018,32.736289978,380,37700,563,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 03:58:22,33.253238678,32.5302886963,387,39100,375,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:00:03,33.3665809631,32.3584709167,401,39600,500,309,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:02:12,33.5142097473,32.1336402893,389,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:04:12,33.6482391357,31.9282894135,394,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:06:12,33.7826309204,31.72108078,394,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:08:12,33.9161682129,31.5140590668,401,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:10:12,34.0555686951,31.2966709137,413,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:12:13,34.1974105835,31.0742607117,420,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:14:12,34.3400001526,30.8490905762,423,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:16:12,34.4800796509,30.626619339,414,40000,,308,West,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:18:38,34.666844,30.369587,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:20:38,34.845511,30.166591,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:22:38,35.024178,29.963154,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:24:38,35.202843,29.759270,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:26:38,35.381509,29.554937,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:28:38,35.560173,29.350150,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:30:38,35.735898,29.141101,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:32:38,35.911621,28.931590,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:34:38,36.087345,28.721612,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:36:38,36.263067,28.511163,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:38:38,36.438790,28.300239,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:40:38,36.614511,28.088837,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:42:38,36.790232,27.876951,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:44:38,36.965952,27.664578,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:46:38,37.140175,27.449807,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:48:38,37.312901,27.232634,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:50:38,37.485626,27.014961,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:52:38,37.658351,26.796783,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:54:38,37.831074,26.578096,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:56:38,38.003798,26.358896,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 04:58:38,38.176520,26.139178,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:00:38,38.347719,25.917034,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:02:38,38.518917,25.694363,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:04:22,38.6668891907,25.5003108978,473,40000,,323,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:06:55,38.925491333,25.2444496155,476,40000,,323,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:08:21,39.0886116028,25.0817260742,474,40000,,322,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:10:23,39.2923698425,24.8771400452,475,40000,,322,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:12:02,39.4680213928,24.6997108459,476,40000,,322,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:14:06,39.6820106506,24.4816303253,471,40000,,322,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:16:17,39.9060096741,24.2514801025,473,40000,,322,Northwest,FlightAware ADS-B,,
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:18:17,40.088335,24.013163,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:20:17,40.270659,23.774205,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:22:17,40.452983,23.534602,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:24:17,40.633698,23.292269,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:26:17,40.812804,23.047202,,,,,,Interpolated,,Yes
SWR257-1419920946-airline-0232:0,SWR257,A333,LLBG,LSZH,01/01/2015 05:28:17,40.991909,22.801472,,,,,,Interpolated,,Yes
SXD9SK-1420078322-56-0:2,SXD9SK,,EDDP,"45.23630, 22.32697",01/01/2015 06:53:00,40.9823989868,27.2994003296,433,39000,,148,Southeast,FlightAware ADS-B,,
SXD9SK-1420078322-56-0:2,SXD9SK,,EDDP,"45.23630, 22.32697",01/01/2015 06:55:00,40.7766685486,27.4621601105,432,39000,,148,Southeast,FlightAware ADS-B,,
SXD9SK-1420078322-56-0:2,SXD9SK,,EDDP,"45.23630, 22.32697",01/01/2015 06:57:29,40.5220184326,27.6623497009,431,39000,,149,Southeast,FlightAware ADS-B,,
SXD9SK-1420078322-56-0:2,SXD9SK,,EDDP,"45.23630, 22.32697",01/01/2015 06:59:00,40.3652305603,27.7847309113,433,39000,,149,Southeast,FlightAware ADS-B,,
SXD9SK-1420078322-56-0:2,SXD9SK,,EDDP,"45.23630, 22.32697",01/01/2015 07:01:00,40.1683006287,27.9374198914,436,39000,,149,Southeast,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:32:56,37.1088829041,25.5749778748,413,35500,,301,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:35:16,37.2437934875,25.2902297974,410,32300,-2385,301,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:37:12,37.3555183411,25.0498428345,401,27200,-2634,295,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:39:17,37.4286499023,24.7874851227,388,22300,-3675,288,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:41:17,37.498260498,24.5131282806,403,14700,-2400,287,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:43:18,37.5585021973,24.2714862823,345,10300,-2852,288,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:44:59,37.5976791382,24.0813694,326,6000,-1833,281,West,FlightAware ADS-B,,
SXDVM-1420090376-adhoc-0,SXDVM,,"37.10888, 25.57498","37.63139, 23.83794",01/01/2015 05:46:58,37.6225395203,23.8818283081,260,3700,-1091,278,West,FlightAware ADS-B,,
SXS232-1420067188-ed-0002:0,SXS232,,"40.62007, 28.76965",EDDV,01/01/2015 04:49:25,40.6200714111,28.7696495056,442,38000,,322,Northwest,FlightAware ADS-B,,
SXS232-1420067188-ed-0002:0,SXS232,,"40.62007, 28.76965",EDDV,01/01/2015 04:51:54,40.8612289429,28.5166397095,447,38000,,322,Northwest,FlightAware ADS-B,,
TAP837-1419916800-schedule-0113,TAP837,A319,LIRF,LPPT,01/01/2015 06:32:00,40.984994,2.771220,,,,,,Interpolated,,Yes
TAP837-1419916800-schedule-0113,TAP837,A319,LIRF,LPPT,01/01/2015 06:34:00,40.945985,2.479663,,,,,,Interpolated,,Yes
TAP837-1419916800-schedule-0113,TAP837,A319,LIRF,LPPT,01/01/2015 06:36:00,40.906976,2.188277,,,,,,Interpolated,,Yes
TAP837-1419916800-schedule-0113,TAP837,A319,LIRF,LPPT,01/01/2015 06:38:00,40.867968,1.897064,,,,,,Interpolated,,Yes
